"","NSub","model","exp","cond","DurID","Prob","Dur"
"3623",8,"Bisection Model GM","exp2","AF","DurProb4","0.938428033053042","1000"
"3624",9,"Bisection Model GM","exp2","AF","DurProb4","0.905766359892602","1000"
"3625",10,"Bisection Model GM","exp2","AF","DurProb4","0.6586017942518","1000"
"3626",11,"Bisection Model GM","exp2","AF","DurProb4","0.620971743328256","1000"
"3627",12,"Bisection Model GM","exp2","AF","DurProb4","0.646556484899884","1000"
"3628",13,"Bisection Model GM","exp2","AF","DurProb4","0.493313442586665","1000"
"3629",14,"Bisection Model GM","exp2","AF","DurProb4","0.830920591842738","1000"
"3630",15,"Bisection Model GM","exp2","AF","DurProb4","0.483346520483946","1000"
"3631",1,"Bisection Model GM","exp2","DF","DurProb5","0.981379637145028","1200"
"3632",2,"Bisection Model GM","exp2","DF","DurProb5","0.966202178992896","1200"
"3633",3,"Bisection Model GM","exp2","DF","DurProb5","0.985197197414046","1200"
"3634",4,"Bisection Model GM","exp2","DF","DurProb5","0.904453340886489","1200"
"3635",5,"Bisection Model GM","exp2","DF","DurProb5","0.873722542883293","1200"
"3636",6,"Bisection Model GM","exp2","DF","DurProb5","0.318367593522727","1200"
"3637",7,"Bisection Model GM","exp2","DF","DurProb5","0.90179817450311","1200"
"3638",8,"Bisection Model GM","exp2","DF","DurProb5","0.996264787748036","1200"
"3639",9,"Bisection Model GM","exp2","DF","DurProb5","0.991074530510055","1200"
"3640",10,"Bisection Model GM","exp2","DF","DurProb5","0.737759245968813","1200"
"3641",11,"Bisection Model GM","exp2","DF","DurProb5","0.859655870190023","1200"
"3642",12,"Bisection Model GM","exp2","DF","DurProb5","0.950848146881413","1200"
"3643",13,"Bisection Model GM","exp2","DF","DurProb5","0.702730288967661","1200"
"3644",14,"Bisection Model GM","exp2","DF","DurProb5","0.95937896662745","1200"
"3645",15,"Bisection Model GM","exp2","DF","DurProb5","0.866927100734471","1200"
"3646",1,"Bisection Model GM","exp2","AF","DurProb5","0.981379637145028","1200"
"3647",2,"Bisection Model GM","exp2","AF","DurProb5","0.966202178992896","1200"
"3648",3,"Bisection Model GM","exp2","AF","DurProb5","0.985197197414046","1200"
"3649",4,"Bisection Model GM","exp2","AF","DurProb5","0.904453340886489","1200"
"3650",5,"Bisection Model GM","exp2","AF","DurProb5","0.873722542883293","1200"
"3651",6,"Bisection Model GM","exp2","AF","DurProb5","0.318367593522727","1200"
"3652",7,"Bisection Model GM","exp2","AF","DurProb5","0.90179817450311","1200"
"3653",8,"Bisection Model GM","exp2","AF","DurProb5","0.996264787748036","1200"
"3654",9,"Bisection Model GM","exp2","AF","DurProb5","0.991074530510055","1200"
"3655",10,"Bisection Model GM","exp2","AF","DurProb5","0.737759245968813","1200"
"3656",11,"Bisection Model GM","exp2","AF","DurProb5","0.859655870190023","1200"
"3657",12,"Bisection Model GM","exp2","AF","DurProb5","0.950848146881413","1200"
"3658",13,"Bisection Model GM","exp2","AF","DurProb5","0.702730288967661","1200"
"3659",14,"Bisection Model GM","exp2","AF","DurProb5","0.95937896662745","1200"
"3660",15,"Bisection Model GM","exp2","AF","DurProb5","0.866927100734471","1200"
"3661",1,"Bisection Model GM","exp2","DF","DurProb6","0.997853420858562","1400"
"3662",2,"Bisection Model GM","exp2","DF","DurProb6","0.992478516006255","1400"
"3663",3,"Bisection Model GM","exp2","DF","DurProb6","0.998468786278564","1400"
"3664",4,"Bisection Model GM","exp2","DF","DurProb6","0.981965936320765","1400"
"3665",5,"Bisection Model GM","exp2","DF","DurProb6","0.98170454187233","1400"
"3666",6,"Bisection Model GM","exp2","DF","DurProb6","0.607653797173836","1400"
"3667",7,"Bisection Model GM","exp2","DF","DurProb6","0.977915619984782","1400"
"3668",8,"Bisection Model GM","exp2","DF","DurProb6","0.99978580668043","1400"
"3669",9,"Bisection Model GM","exp2","DF","DurProb6","0.999221028993417","1400"
"3670",10,"Bisection Model GM","exp2","DF","DurProb6","0.80402441848773","1400"
"3671",11,"Bisection Model GM","exp2","DF","DurProb6","0.958161306237287","1400"
"3672",12,"Bisection Model GM","exp2","DF","DurProb6","0.99513563454203","1400"
"3673",13,"Bisection Model GM","exp2","DF","DurProb6","0.851626392567673","1400"
"3674",14,"Bisection Model GM","exp2","DF","DurProb6","0.991266650365099","1400"
"3675",15,"Bisection Model GM","exp2","DF","DurProb6","0.978432287167753","1400"
"3676",1,"Bisection Model GM","exp2","AF","DurProb6","0.997853420858562","1400"
"3677",2,"Bisection Model GM","exp2","AF","DurProb6","0.992478516006255","1400"
"3678",3,"Bisection Model GM","exp2","AF","DurProb6","0.998468786278564","1400"
"3679",4,"Bisection Model GM","exp2","AF","DurProb6","0.981965936320765","1400"
"3680",5,"Bisection Model GM","exp2","AF","DurProb6","0.98170454187233","1400"
"3681",6,"Bisection Model GM","exp2","AF","DurProb6","0.607653797173836","1400"
"3682",7,"Bisection Model GM","exp2","AF","DurProb6","0.977915619984782","1400"
"3683",8,"Bisection Model GM","exp2","AF","DurProb6","0.99978580668043","1400"
"3684",9,"Bisection Model GM","exp2","AF","DurProb6","0.999221028993417","1400"
"3685",10,"Bisection Model GM","exp2","AF","DurProb6","0.80402441848773","1400"
"3686",11,"Bisection Model GM","exp2","AF","DurProb6","0.958161306237287","1400"
"3687",12,"Bisection Model GM","exp2","AF","DurProb6","0.99513563454203","1400"
"3688",13,"Bisection Model GM","exp2","AF","DurProb6","0.851626392567673","1400"
"3689",14,"Bisection Model GM","exp2","AF","DurProb6","0.991266650365099","1400"
"3690",15,"Bisection Model GM","exp2","AF","DurProb6","0.978432287167753","1400"
"3691",1,"Bisection Model GM","exp2","DF","DurProb7","0.99975616092586","1600"
"3692",2,"Bisection Model GM","exp2","DF","DurProb7","0.998360801023713","1600"
"3693",3,"Bisection Model GM","exp2","DF","DurProb7","0.999843500163855","1600"
"3694",4,"Bisection Model GM","exp2","DF","DurProb7","0.996817410480117","1600"
"3695",5,"Bisection Model GM","exp2","DF","DurProb7","0.997602656380274","1600"
"3696",6,"Bisection Model GM","exp2","DF","DurProb7","0.837017919862826","1600"
"3697",7,"Bisection Model GM","exp2","DF","DurProb7","0.995338472624752","1600"
"3698",8,"Bisection Model GM","exp2","DF","DurProb7","0.999987758008103","1600"
"3699",9,"Bisection Model GM","exp2","DF","DurProb7","0.999932521503828","1600"
"3700",10,"Bisection Model GM","exp2","DF","DurProb7","0.856795377398312","1600"
"3701",11,"Bisection Model GM","exp2","DF","DurProb7","0.988455727223337","1600"
"3702",12,"Bisection Model GM","exp2","DF","DurProb7","0.999537982521208","1600"
"3703",13,"Bisection Model GM","exp2","DF","DurProb7","0.93304893051826","1600"
"3704",14,"Bisection Model GM","exp2","DF","DurProb7","0.998170112075774","1600"
"3705",15,"Bisection Model GM","exp2","DF","DurProb7","0.996844508497064","1600"
"3706",1,"Bisection Model GM","exp2","AF","DurProb7","0.99975616092586","1600"
"3707",2,"Bisection Model GM","exp2","AF","DurProb7","0.998360801023713","1600"
"3708",3,"Bisection Model GM","exp2","AF","DurProb7","0.999843500163855","1600"
"3709",4,"Bisection Model GM","exp2","AF","DurProb7","0.996817410480117","1600"
"3710",5,"Bisection Model GM","exp2","AF","DurProb7","0.997602656380274","1600"
"3711",6,"Bisection Model GM","exp2","AF","DurProb7","0.837017919862826","1600"
"3712",7,"Bisection Model GM","exp2","AF","DurProb7","0.995338472624752","1600"
"3713",8,"Bisection Model GM","exp2","AF","DurProb7","0.999987758008103","1600"
"3714",9,"Bisection Model GM","exp2","AF","DurProb7","0.999932521503828","1600"
"3715",10,"Bisection Model GM","exp2","AF","DurProb7","0.856795377398312","1600"
"3716",11,"Bisection Model GM","exp2","AF","DurProb7","0.988455727223337","1600"
"3717",12,"Bisection Model GM","exp2","AF","DurProb7","0.999537982521208","1600"
"3718",13,"Bisection Model GM","exp2","AF","DurProb7","0.93304893051826","1600"
"3719",14,"Bisection Model GM","exp2","AF","DurProb7","0.998170112075774","1600"
"3720",15,"Bisection Model GM","exp2","AF","DurProb7","0.996844508497064","1600"
"3721",1,"Bisection Model GM","exp3","U-shaped","DurProb1","0.000136507261219544","400"
"3722",2,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0169697435666221","400"
"3723",3,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00865713125368525","400"
"3724",4,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0031117348014505","400"
"3725",5,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0131910104937841","400"
"3726",6,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00141311105789225","400"
"3727",7,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00191879397441492","400"
"3728",8,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0016181030270824","400"
"3729",9,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00989173138131601","400"
"3730",10,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0055227279250264","400"
"3731",11,"Bisection Model GM","exp3","U-shaped","DurProb1","0.051483382512398","400"
"3732",12,"Bisection Model GM","exp3","U-shaped","DurProb1","0.0412152144121742","400"
"3733",13,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00864039480219955","400"
"3734",14,"Bisection Model GM","exp3","U-shaped","DurProb1","0.103185850739249","400"
"3735",15,"Bisection Model GM","exp3","U-shaped","DurProb1","0.00142340574794056","400"
"3736",1,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.000136507261219544","400"
"3737",2,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0169697435666221","400"
"3738",3,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00865713125368525","400"
"3739",4,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0031117348014505","400"
"3740",5,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0131910104937841","400"
"3741",6,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00141311105789225","400"
"3742",7,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00191879397441492","400"
"3743",8,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0016181030270824","400"
"3744",9,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00989173138131601","400"
"3745",10,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0055227279250264","400"
"3746",11,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.051483382512398","400"
"3747",12,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.0412152144121742","400"
"3748",13,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00864039480219955","400"
"3749",14,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.103185850739249","400"
"3750",15,"Bisection Model GM","exp3","I T-shaped","DurProb1","0.00142340574794056","400"
"3751",1,"Bisection Model GM","exp3","U-shaped","DurProb2","0.00170649840753224","550"
"3752",2,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0635124136956252","550"
"3753",3,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0398410663226369","550"
"3754",4,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0155347236796076","550"
"3755",5,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0408210559499065","550"
"3756",6,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0122009046258928","550"
"3757",7,"Bisection Model GM","exp3","U-shaped","DurProb2","0.00800053805520959","550"
"3758",8,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0106877923801581","550"
"3759",9,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0527278370713737","550"
"3760",10,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0255419327789652","550"
"3761",11,"Bisection Model GM","exp3","U-shaped","DurProb2","0.139407688131849","550"
"3762",12,"Bisection Model GM","exp3","U-shaped","DurProb2","0.169484562441803","550"
"3763",13,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0797665014568805","550"
"3764",14,"Bisection Model GM","exp3","U-shaped","DurProb2","0.241003289764402","550"
"3765",15,"Bisection Model GM","exp3","U-shaped","DurProb2","0.0112753503475919","550"
"3766",1,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.00170649840753224","550"
"3767",2,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0635124136956252","550"
"3768",3,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0398410663226369","550"
"3769",4,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0155347236796076","550"
"3770",5,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0408210559499065","550"
"3771",6,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0122009046258928","550"
"3772",7,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.00800053805520959","550"
"3773",8,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0106877923801581","550"
"3774",9,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0527278370713737","550"
"3775",10,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0255419327789652","550"
"3776",11,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.139407688131849","550"
"3777",12,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.169484562441803","550"
"3778",13,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0797665014568805","550"
"3779",14,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.241003289764402","550"
"3780",15,"Bisection Model GM","exp3","I T-shaped","DurProb2","0.0112753503475919","550"
"3781",1,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0209547748285012","700"
"3782",2,"Bisection Model GM","exp3","U-shaped","DurProb3","0.210387068892964","700"
"3783",3,"Bisection Model GM","exp3","U-shaped","DurProb3","0.164691897001352","700"
"3784",4,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0738785101892182","700"
"3785",5,"Bisection Model GM","exp3","U-shaped","DurProb3","0.119327045332312","700"
"3786",6,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0973175931247654","700"
"3787",7,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0327267024683021","700"
"3788",8,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0671738904664759","700"
"3789",9,"Bisection Model GM","exp3","U-shaped","DurProb3","0.236715701132394","700"
"3790",10,"Bisection Model GM","exp3","U-shaped","DurProb3","0.11009465469248","700"
"3791",11,"Bisection Model GM","exp3","U-shaped","DurProb3","0.325898160771391","700"
"3792",12,"Bisection Model GM","exp3","U-shaped","DurProb3","0.492073119514268","700"
"3793",13,"Bisection Model GM","exp3","U-shaped","DurProb3","0.462963325250298","700"
"3794",14,"Bisection Model GM","exp3","U-shaped","DurProb3","0.467033692463133","700"
"3795",15,"Bisection Model GM","exp3","U-shaped","DurProb3","0.0836072041296185","700"
"3796",1,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0209547748285012","700"
"3797",2,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.210387068892964","700"
"3798",3,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.164691897001352","700"
"3799",4,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0738785101892182","700"
"3800",5,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.119327045332312","700"
"3801",6,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0973175931247654","700"
"3802",7,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0327267024683021","700"
"3803",8,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0671738904664759","700"
"3804",9,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.236715701132394","700"
"3805",10,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.11009465469248","700"
"3806",11,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.325898160771391","700"
"3807",12,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.492073119514268","700"
"3808",13,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.462963325250298","700"
"3809",14,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.467033692463133","700"
"3810",15,"Bisection Model GM","exp3","I T-shaped","DurProb3","0.0836072041296185","700"
"3811",1,"Bisection Model GM","exp3","U-shaped","DurProb4","0.211348043301643","850"
"3812",2,"Bisection Model GM","exp3","U-shaped","DurProb4","0.511426309642708","850"
"3813",3,"Bisection Model GM","exp3","U-shaped","DurProb4","0.483693839377542","850"
"3814",4,"Bisection Model GM","exp3","U-shaped","DurProb4","0.287379373168561","850"
"3815",5,"Bisection Model GM","exp3","U-shaped","DurProb4","0.301375366737282","850"
"3816",6,"Bisection Model GM","exp3","U-shaped","DurProb4","0.484801493733267","850"
"3817",7,"Bisection Model GM","exp3","U-shaped","DurProb4","0.124295629227149","850"
"3818",8,"Bisection Model GM","exp3","U-shaped","DurProb4","0.32432621090909","850"
"3819",9,"Bisection Model GM","exp3","U-shaped","DurProb4","0.63341641038783","850"
"3820",10,"Bisection Model GM","exp3","U-shaped","DurProb4","0.368655456107709","850"
"3821",11,"Bisection Model GM","exp3","U-shaped","DurProb4","0.590643385046392","850"
"3822",12,"Bisection Model GM","exp3","U-shaped","DurProb4","0.821400407948807","850"
"3823",13,"Bisection Model GM","exp3","U-shaped","DurProb4","0.895545991071183","850"
"3824",14,"Bisection Model GM","exp3","U-shaped","DurProb4","0.707458667705466","850"
"3825",15,"Bisection Model GM","exp3","U-shaped","DurProb4","0.421935285223302","850"
"3826",1,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.211348043301643","850"
"3827",2,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.511426309642708","850"
"3828",3,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.483693839377542","850"
"3829",4,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.287379373168561","850"
"3830",5,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.301375366737282","850"
"3831",6,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.484801493733267","850"
"3832",7,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.124295629227149","850"
"3833",8,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.32432621090909","850"
"3834",9,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.63341641038783","850"
"3835",10,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.368655456107709","850"
"3836",11,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.590643385046392","850"
"3837",12,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.821400407948807","850"
"3838",13,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.895545991071183","850"
"3839",14,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.707458667705466","850"
"3840",15,"Bisection Model GM","exp3","I T-shaped","DurProb4","0.421935285223302","850"
"3841",1,"Bisection Model GM","exp3","U-shaped","DurProb5","0.770400430640977","1000"
"3842",2,"Bisection Model GM","exp3","U-shaped","DurProb5","0.804399266801269","1000"
"3843",3,"Bisection Model GM","exp3","U-shaped","DurProb5","0.816562379831145","1000"
"3844",4,"Bisection Model GM","exp3","U-shaped","DurProb5","0.670907286139324","1000"
"3845",5,"Bisection Model GM","exp3","U-shaped","DurProb5","0.578667138146641","1000"
"3846",6,"Bisection Model GM","exp3","U-shaped","DurProb5","0.891462291040165","1000"
"3847",7,"Bisection Model GM","exp3","U-shaped","DurProb5","0.373216688470832","1000"
"3848",8,"Bisection Model GM","exp3","U-shaped","DurProb5","0.761879768101819","1000"
"3849",9,"Bisection Model GM","exp3","U-shaped","DurProb5","0.905900237466317","1000"
"3850",10,"Bisection Model GM","exp3","U-shaped","DurProb5","0.73376239385722","1000"
"3851",11,"Bisection Model GM","exp3","U-shaped","DurProb5","0.811539972572711","1000"
"3852",12,"Bisection Model GM","exp3","U-shaped","DurProb5","0.95620441945489","1000"
"3853",13,"Bisection Model GM","exp3","U-shaped","DurProb5","0.988408132955533","1000"
"3854",14,"Bisection Model GM","exp3","U-shaped","DurProb5","0.869688038973823","1000"
"3855",15,"Bisection Model GM","exp3","U-shaped","DurProb5","0.853790790142581","1000"
"3856",1,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.770400430640977","1000"
"3857",2,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.804399266801269","1000"
"3858",3,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.816562379831145","1000"
"3859",4,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.670907286139324","1000"
"3860",5,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.578667138146641","1000"
"3861",6,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.891462291040165","1000"
"3862",7,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.373216688470832","1000"
"3863",8,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.761879768101819","1000"
"3864",9,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.905900237466317","1000"
"3865",10,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.73376239385722","1000"
"3866",11,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.811539972572711","1000"
"3867",12,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.95620441945489","1000"
"3868",13,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.988408132955533","1000"
"3869",14,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.869688038973823","1000"
"3870",15,"Bisection Model GM","exp3","I T-shaped","DurProb5","0.853790790142581","1000"
"3871",1,"Bisection Model GM","exp3","U-shaped","DurProb6","0.976750919589613","1150"
"3872",2,"Bisection Model GM","exp3","U-shaped","DurProb6","0.941713318904591","1150"
"3873",3,"Bisection Model GM","exp3","U-shaped","DurProb6","0.95485608209695","1150"
"3874",4,"Bisection Model GM","exp3","U-shaped","DurProb6","0.911551600317342","1150"
"3875",5,"Bisection Model GM","exp3","U-shaped","DurProb6","0.813871553342743","1150"
"3876",6,"Bisection Model GM","exp3","U-shaped","DurProb6","0.986242847028786","1150"
"3877",7,"Bisection Model GM","exp3","U-shaped","DurProb6","0.714120704264597","1150"
"3878",8,"Bisection Model GM","exp3","U-shaped","DurProb6","0.955211725333358","1150"
"3879",9,"Bisection Model GM","exp3","U-shaped","DurProb6","0.981697505434693","1150"
"3880",10,"Bisection Model GM","exp3","U-shaped","DurProb6","0.928613341658925","1150"
"3881",11,"Bisection Model GM","exp3","U-shaped","DurProb6","0.927806266610617","1150"
"3882",12,"Bisection Model GM","exp3","U-shaped","DurProb6","0.990444276377133","1150"
"3883",13,"Bisection Model GM","exp3","U-shaped","DurProb6","0.998822163214616","1150"
"3884",14,"Bisection Model GM","exp3","U-shaped","DurProb6","0.948501629796598","1150"
"3885",15,"Bisection Model GM","exp3","U-shaped","DurProb6","0.97904354013844","1150"
"3886",1,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.976750919589613","1150"
"3887",2,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.941713318904591","1150"
"3888",3,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.95485608209695","1150"
"3889",4,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.911551600317342","1150"
"3890",5,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.813871553342743","1150"
"3891",6,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.986242847028786","1150"
"3892",7,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.714120704264597","1150"
"3893",8,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.955211725333358","1150"
"3894",9,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.981697505434693","1150"
"3895",10,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.928613341658925","1150"
"3896",11,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.927806266610617","1150"
"3897",12,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.990444276377133","1150"
"3898",13,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.998822163214616","1150"
"3899",14,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.948501629796598","1150"
"3900",15,"Bisection Model GM","exp3","I T-shaped","DurProb6","0.97904354013844","1150"
"3901",1,"Bisection Model GM","exp3","U-shaped","DurProb7","0.998102575406025","1300"
"3902",2,"Bisection Model GM","exp3","U-shaped","DurProb7","0.984489932245478","1300"
"3903",3,"Bisection Model GM","exp3","U-shaped","DurProb7","0.990148015073343","1300"
"3904",4,"Bisection Model GM","exp3","U-shaped","DurProb7","0.981167633475403","1300"
"3905",5,"Bisection Model GM","exp3","U-shaped","DurProb7","0.932982135895805","1300"
"3906",6,"Bisection Model GM","exp3","U-shaped","DurProb7","0.998404421327561","1300"
"3907",7,"Bisection Model GM","exp3","U-shaped","DurProb7","0.912887029181344","1300"
"3908",8,"Bisection Model GM","exp3","U-shaped","DurProb7","0.993014857558694","1300"
"3909",9,"Bisection Model GM","exp3","U-shaped","DurProb7","0.996664920299689","1300"
"3910",10,"Bisection Model GM","exp3","U-shaped","DurProb7","0.983973680382163","1300"
"3911",11,"Bisection Model GM","exp3","U-shaped","DurProb7","0.974590436138683","1300"
"3912",12,"Bisection Model GM","exp3","U-shaped","DurProb7","0.997971823221755","1300"
"3913",13,"Bisection Model GM","exp3","U-shaped","DurProb7","0.999881443515172","1300"
"3914",14,"Bisection Model GM","exp3","U-shaped","DurProb7","0.980705713236449","1300"
"3915",15,"Bisection Model GM","exp3","U-shaped","DurProb7","0.997331617092418","1300"
"3916",1,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.998102575406025","1300"
"3917",2,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.984489932245478","1300"
"3918",3,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.990148015073343","1300"
"3919",4,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.981167633475403","1300"
"3920",5,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.932982135895805","1300"
"3921",6,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.998404421327561","1300"
"3922",7,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.912887029181344","1300"
"3923",8,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.993014857558694","1300"
"3924",9,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.996664920299689","1300"
"3925",10,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.983973680382163","1300"
"3926",11,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.974590436138683","1300"
"3927",12,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.997971823221755","1300"
"3928",13,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.999881443515172","1300"
"3929",14,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.980705713236449","1300"
"3930",15,"Bisection Model GM","exp3","I T-shaped","DurProb7","0.997331617092418","1300"
"3931",1,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999848193343897","1450"
"3932",2,"Bisection Model GM","exp3","U-shaped","DurProb8","0.9960059256988","1450"
"3933",3,"Bisection Model GM","exp3","U-shaped","DurProb8","0.997910331360148","1450"
"3934",4,"Bisection Model GM","exp3","U-shaped","DurProb8","0.996217587828342","1450"
"3935",5,"Bisection Model GM","exp3","U-shaped","DurProb8","0.977935810720759","1450"
"3936",6,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999816937561216","1450"
"3937",7,"Bisection Model GM","exp3","U-shaped","DurProb8","0.977759099651802","1450"
"3938",8,"Bisection Model GM","exp3","U-shaped","DurProb8","0.998945816329281","1450"
"3939",9,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999399765805623","1450"
"3940",10,"Bisection Model GM","exp3","U-shaped","DurProb8","0.996561077230011","1450"
"3941",11,"Bisection Model GM","exp3","U-shaped","DurProb8","0.991339749554151","1450"
"3942",12,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999572086843958","1450"
"3943",13,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999988077934867","1450"
"3944",14,"Bisection Model GM","exp3","U-shaped","DurProb8","0.992921527153702","1450"
"3945",15,"Bisection Model GM","exp3","U-shaped","DurProb8","0.999665684896917","1450"
