"","xmean","xmeanhat","alphaMAP","betaMAP","PSEmap","JNDmap","NSub","model","cond","Exp","waic"
"452",800,800,-2.10228608671285,5.50006933459356,1105.78321236646,159.7961366426,2,"Bisection Model GM","PS","exp1",74.4414647137039
"453",800,800,-0.300121898016681,4.49937983644593,853.362358178455,195.335771346818,3,"Bisection Model GM","PS","exp1",74.4414647137039
"454",800,800,0.513705146727008,6.17373760271159,733.433497853698,142.359440503022,4,"Bisection Model GM","PS","exp1",74.4414647137039
"455",800,800,0.611018038698581,5.03024253949416,702.824878299403,174.721163847274,5,"Bisection Model GM","PS","exp1",74.4414647137039
"456",800,800,-1.17363404057817,5.40433413569258,973.732269117408,162.62684890816,6,"Bisection Model GM","PS","exp1",74.4414647137039
"457",800,800,-1.05351934197705,5.97078364193529,941.156592521993,147.198405375415,7,"Bisection Model GM","PS","exp1",74.4414647137039
"458",800,800,-1.03237515272372,6.05425360102525,936.416505915628,145.16898181894,8,"Bisection Model GM","PS","exp1",74.4414647137039
"459",800,800,-0.925905734859679,7.88312737689051,893.96329051579,111.489994885908,9,"Bisection Model GM","PS","exp1",74.4414647137039
"460",800,800,-0.199146758379446,7.322941378067,821.755930913325,120.018689971609,10,"Bisection Model GM","PS","exp1",74.4414647137039
"461",800,800,1.73012310722726,8.02610978488294,627.550516641482,109.503838657909,11,"Bisection Model GM","PS","exp1",74.4414647137039
"462",800,800,0.271559706692976,8.85639644858637,775.469959298281,99.2378600073592,12,"Bisection Model GM","PS","exp1",74.4414647137039
"463",800,800,-1.82112836631575,8.38959834122341,973.655833544964,104.759464659464,13,"Bisection Model GM","PS","exp1",74.4414647137039
"464",800,800,0.0136310465606839,7.04056961190961,798.451142755538,124.832205259044,14,"Bisection Model GM","PS","exp1",74.4414647137039
"465",800,800,-2.12113890862636,7.28760024558465,1032.8490956854,120.600719210275,15,"Bisection Model GM","PS","exp1",74.4414647137039
"466",800,800,-2.65441409347018,6.2755799266726,1138.38008591854,140.04918130339,1,"Bisection Model GM","NS","exp1",74.4414647137039
"467",800,800,-2.10228608671285,5.50006933459356,1105.78321236646,159.7961366426,2,"Bisection Model GM","NS","exp1",74.4414647137039
"468",800,800,-0.300121898016681,4.49937983644593,853.362358178455,195.335771346818,3,"Bisection Model GM","NS","exp1",74.4414647137039
"469",800,800,0.513705146727008,6.17373760271159,733.433497853698,142.359440503022,4,"Bisection Model GM","NS","exp1",74.4414647137039
"470",800,800,0.611018038698581,5.03024253949416,702.824878299403,174.721163847274,5,"Bisection Model GM","NS","exp1",74.4414647137039
"471",800,800,-1.17363404057817,5.40433413569258,973.732269117408,162.62684890816,6,"Bisection Model GM","NS","exp1",74.4414647137039
"472",800,800,-1.05351934197705,5.97078364193529,941.156592521993,147.198405375415,7,"Bisection Model GM","NS","exp1",74.4414647137039
"473",800,800,-1.03237515272372,6.05425360102525,936.416505915628,145.16898181894,8,"Bisection Model GM","NS","exp1",74.4414647137039
"474",800,800,-0.925905734859679,7.88312737689051,893.96329051579,111.489994885908,9,"Bisection Model GM","NS","exp1",74.4414647137039
"475",800,800,-0.199146758379446,7.322941378067,821.755930913325,120.018689971609,10,"Bisection Model GM","NS","exp1",74.4414647137039
"476",800,800,1.73012310722726,8.02610978488294,627.550516641482,109.503838657909,11,"Bisection Model GM","NS","exp1",74.4414647137039
"477",800,800,0.271559706692976,8.85639644858637,775.469959298281,99.2378600073592,12,"Bisection Model GM","NS","exp1",74.4414647137039
"478",800,800,-1.82112836631575,8.38959834122341,973.655833544964,104.759464659464,13,"Bisection Model GM","NS","exp1",74.4414647137039
"479",800,800,0.0136310465606839,7.04056961190961,798.451142755538,124.832205259044,14,"Bisection Model GM","NS","exp1",74.4414647137039
"480",800,800,-2.12113890862636,7.28760024558465,1032.8490956854,120.600719210275,15,"Bisection Model GM","NS","exp1",74.4414647137039
"481",800,800,-0.37159984431519,8.53197150824552,834.843045967143,103.011341526997,1,"Bisection Model GM","DF","exp2",60.5779324715151
"482",800,800,0.298341403173019,6.16760829601836,761.302159429856,142.500915873966,2,"Bisection Model GM","DF","exp2",60.5779324715151
"483",800,800,-0.366143046085457,9.05638527965058,832.343416034489,97.0464267801553,3,"Bisection Model GM","DF","exp2",60.5779324715151
"484",800,800,-1.23463892610057,7.20912250688162,937.008511082675,121.913565776629,4,"Bisection Model GM","DF","exp2",60.5779324715151
"485",800,800,-2.19422195105887,8.1238160598591,1016.07795497988,108.186820634357,5,"Bisection Model GM","DF","exp2",60.5779324715151
"486",800,800,-3.13154426532531,4.72501859700948,1330.20646603293,186.007697724353,6,"Bisection Model GM","DF","exp2",60.5779324715151
"487",800,800,-0.890471762181265,6.41132925463077,911.112279755478,137.083870758889,7,"Bisection Model GM","DF","exp2",60.5779324715151
"488",800,800,-0.0782634800127399,11.4377986764244,805.474023960506,76.8408201436571,8,"Bisection Model GM","DF","exp2",60.5779324715151
"489",800,800,-0.161946863985779,9.69721690442412,813.360275681728,90.6332032785114,9,"Bisection Model GM","DF","exp2",60.5779324715151
"490",800,800,0.280646750156097,1.52392121273335,652.671254754584,576.729179691702,10,"Bisection Model GM","DF","exp2",60.5779324715151
"491",800,800,-0.81507639392055,5.21902333376889,924.939298683985,168.401207415143,11,"Bisection Model GM","DF","exp2",60.5779324715151
"492",800,800,-1.70982205745703,9.36642611936835,946.038374566058,93.8340643201228,12,"Bisection Model GM","DF","exp2",60.5779324715151
"493",800,800,-0.869598402784461,3.54524420869977,996.22871691615,247.906710848792,13,"Bisection Model GM","DF","exp2",60.5779324715151
"494",800,800,0.0396073005563612,6.19178079575109,794.882596543658,141.944597188841,14,"Bisection Model GM","DF","exp2",60.5779324715151
"495",800,800,-1.94883448079733,7.88888726735249,997.628325998514,111.408593018144,15,"Bisection Model GM","DF","exp2",60.5779324715151
"496",800,800,-0.37159984431519,8.53197150824552,834.843045967143,103.011341526997,1,"Bisection Model GM","AF","exp2",60.5779324715151
"497",800,800,0.298341403173019,6.16760829601836,761.302159429856,142.500915873966,2,"Bisection Model GM","AF","exp2",60.5779324715151
"498",800,800,-0.366143046085457,9.05638527965058,832.343416034489,97.0464267801553,3,"Bisection Model GM","AF","exp2",60.5779324715151
"499",800,800,-1.23463892610057,7.20912250688162,937.008511082675,121.913565776629,4,"Bisection Model GM","AF","exp2",60.5779324715151
"500",800,800,-2.19422195105887,8.1238160598591,1016.07795497988,108.186820634357,5,"Bisection Model GM","AF","exp2",60.5779324715151
"501",800,800,-3.13154426532531,4.72501859700948,1330.20646603293,186.007697724353,6,"Bisection Model GM","AF","exp2",60.5779324715151
"502",800,800,-0.890471762181265,6.41132925463077,911.112279755478,137.083870758889,7,"Bisection Model GM","AF","exp2",60.5779324715151
"503",800,800,-0.0782634800127399,11.4377986764244,805.474023960506,76.8408201436571,8,"Bisection Model GM","AF","exp2",60.5779324715151
"504",800,800,-0.161946863985779,9.69721690442412,813.360275681728,90.6332032785114,9,"Bisection Model GM","AF","exp2",60.5779324715151
"505",800,800,0.280646750156097,1.52392121273335,652.671254754584,576.729179691702,10,"Bisection Model GM","AF","exp2",60.5779324715151
"506",800,800,-0.81507639392055,5.21902333376889,924.939298683985,168.401207415143,11,"Bisection Model GM","AF","exp2",60.5779324715151
"507",800,800,-1.70982205745703,9.36642611936835,946.038374566058,93.8340643201228,12,"Bisection Model GM","AF","exp2",60.5779324715151
"508",800,800,-0.869598402784461,3.54524420869977,996.22871691615,247.906710848792,13,"Bisection Model GM","AF","exp2",60.5779324715151
"509",800,800,0.0396073005563612,6.19178079575109,794.882596543658,141.944597188841,14,"Bisection Model GM","AF","exp2",60.5779324715151
"510",800,800,-1.94883448079733,7.88888726735249,997.628325998514,111.408593018144,15,"Bisection Model GM","AF","exp2",60.5779324715151
"511",761.577310586391,761.577310586391,-2.72073864455003,12.6648259886427,925.184202744482,66.0631415647806,1,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"512",761.577310586391,761.577310586391,-0.764988594697484,6.97735003961919,845.075766772598,119.91346104612,2,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"513",761.577310586391,761.577310586391,-0.986499331498256,7.8030630722918,857.859437338066,107.22432773253,3,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"514",761.577310586391,761.577310586391,-1.86876449569229,8.28312446596236,933.397575342404,101.009974632056,4,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"515",761.577310586391,761.577310586391,-1.52296602155535,5.91037185578044,957.8181555133,141.561007090059,5,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"516",761.577310586391,761.577310586391,-1.38324843286597,11.3440720943163,854.440844299537,73.7546610445308,6,"Bisection Model GM","U-shaped","exp3",98.9100597121904
"517",761.577310586391,761.577310586391,-2.76946956537894,7.39786793165435,1046.6817762024,113.097205831561,7,"Bisection Model GM","U-shaped","exp3",98.9100597121904
