"","xmean","xmeanhat","alphaMAP","betaMAP","PSEmap","JNDmap","NSub","model","cond","Exp"
"247",925,925,-1.21596554568268,0.00975537300762585,1049.64572546146,169.981001783046,7,"model3","U-shaped","exp3"
"248",925,925,0.21213406684698,0.0127753322206631,908.395025414379,129.799213669096,8,"model3","U-shaped","exp3"
"249",925,925,1.36006541906933,0.0113001810581989,804.642156876545,146.743496238089,9,"model3","U-shaped","exp3"
"250",925,925,0.241580268084011,0.0104841225992138,901.957512104816,158.165651051036,10,"model3","U-shaped","exp3"
"251",925,925,0.928481563711913,0.00738903321537141,799.343295442171,224.417461428366,11,"model3","U-shaped","exp3"
"252",925,925,2.25350984341148,0.0103439400508252,707.142023992907,160.309134474465,12,"model3","U-shaped","exp3"
"253",925,925,3.2106582251314,0.0147496904137949,707.323687137963,112.424602149795,13,"model3","U-shaped","exp3"
"254",925,925,1.42497817157381,0.00677084311756824,714.541989552758,244.907177409109,14,"model3","U-shaped","exp3"
"255",925,925,0.688312366966862,0.0145031227303327,877.540402521225,114.335933539017,15,"model3","U-shaped","exp3"
"256",925,925,-0.041632785335455,0.0171666120549155,927.425218511508,96.596117585631,1,"model3","I T-shaped","exp3"
"257",925,925,0.68529110373279,0.00910261356292275,849.714907537748,182.170545320952,2,"model3","I T-shaped","exp3"
"258",925,925,0.695978901904087,0.0105035244803253,858.73853669711,157.873490913421,3,"model3","I T-shaped","exp3"
"259",925,925,-0.0423196827930358,0.0112462743236341,928.762995777553,147.446881419099,4,"model3","I T-shaped","exp3"
"260",925,925,-0.26788619301229,0.00776561368994158,959.496461414153,213.534711204004,5,"model3","I T-shaped","exp3"
"261",925,925,1.07591250967912,0.0145726486806828,851.169049068936,113.790438028033,6,"model3","I T-shaped","exp3"
"262",925,925,-1.21596554568268,0.00975537300762585,1049.64572546146,169.981001783046,7,"model3","I T-shaped","exp3"
"263",925,925,0.21213406684698,0.0127753322206631,908.395025414379,129.799213669096,8,"model3","I T-shaped","exp3"
"264",925,925,1.36006541906933,0.0113001810581989,804.642156876545,146.743496238089,9,"model3","I T-shaped","exp3"
"265",925,925,0.241580268084011,0.0104841225992138,901.957512104816,158.165651051036,10,"model3","I T-shaped","exp3"
"266",925,925,0.928481563711913,0.00738903321537141,799.343295442171,224.417461428366,11,"model3","I T-shaped","exp3"
"267",925,925,2.25350984341148,0.0103439400508252,707.142023992907,160.309134474465,12,"model3","I T-shaped","exp3"
"268",925,925,3.2106582251314,0.0147496904137949,707.323687137963,112.424602149795,13,"model3","I T-shaped","exp3"
"269",925,925,1.42497817157381,0.00677084311756824,714.541989552758,244.907177409109,14,"model3","I T-shaped","exp3"
"270",925,925,0.688312366966862,0.0145031227303327,877.540402521225,114.335933539017,15,"model3","I T-shaped","exp3"
"271",888.285714285714,1014.81897290628,-0.479894408327842,0.00860971110133364,1070.55770823429,192.599735006982,1,"model4","PS","exp1"
"272",888.285714285714,987.937185566318,-0.226131247218196,0.00750436364006916,1018.07048641155,220.968513272666,2,"model4","PS","exp1"
"273",888.285714285714,944.713038340961,0.846267048268185,0.00591389966122727,801.61506631812,280.395030621709,3,"model4","PS","exp1"
"274",888.285714285714,873.175923467872,1.70534673455773,0.00887288566935966,680.978390657691,186.887123129493,4,"model4","PS","exp1"
"275",888.285714285714,898.474810108282,1.74360739175359,0.00685358976110929,644.066908186913,241.950296764646,5,"model4","PS","exp1"
"276",888.285714285714,1032.21290411787,0.402377976093247,0.0066705952343524,971.891754062015,248.587722436515,6,"model4","PS","exp1"
"277",888.285714285714,976.507561210755,0.583078852512451,0.00787007206196604,902.419440044709,210.700494677464,7,"model4","PS","exp1"
"278",888.285714285714,920.856932050921,0.621289586583551,0.00850194907452754,847.780796080526,195.040932622345,8,"model4","PS","exp1"
"279",888.285714285714,1011.68168698139,0.997569528799017,0.0100401016960623,912.323178572035,165.16048609885,9,"model4","PS","exp1"
"280",888.285714285714,900.269302513784,1.47536535920268,0.0103792057395295,758.123034655954,159.764448091449,10,"model4","PS","exp1"
"281",888.285714285714,904.903593958714,2.96412055898364,0.0101210468842334,612.03660175051,163.83958058595,11,"model4","PS","exp1"
"282",888.285714285714,842.599842756956,1.72809195839626,0.0136581338540267,716.075093705183,121.409564024345,12,"model4","PS","exp1"
"283",888.285714285714,973.594320281108,0.613645872740657,0.0118455019942917,921.790194712064,139.987995224062,13,"model4","PS","exp1"
"284",888.285714285714,952.394414924831,1.47155642073039,0.0090794082170599,790.318166611049,182.636140699983,14,"model4","PS","exp1"
"285",888.285714285714,947.397395026888,0.292746270043019,0.011268117975915,921.417344882867,147.161050332265,15,"model4","PS","exp1"
"286",1112,1127.28457079418,-0.479894408327842,0.00860971110133364,1183.02330612219,192.599735006982,1,"model4","NS","exp1"
"287",1112,1103.42255610141,-0.226131247218196,0.00750436364006916,1133.55585694663,220.968513272666,2,"model4","NS","exp1"
"288",1112,1049.04559457428,0.846267048268185,0.00591389966122727,905.94762255144,280.395030621709,3,"model4","NS","exp1"
"289",1112,1031.1075427734,1.70534673455773,0.00887288566935966,838.910009963216,186.887123129493,4,"model4","NS","exp1"
"290",1112,1037.75398951909,1.74360739175359,0.00685358976110929,783.346087597717,241.950296764646,5,"model4","NS","exp1"
"291",1112,1020.04854355498,0.402377976093247,0.0066705952343524,959.727393499129,248.587722436515,6,"model4","NS","exp1"
"292",1112,1052.12655534548,0.583078852512451,0.00787007206196604,978.038434179438,210.700494677464,7,"model4","NS","exp1"
"293",1112,1099.15949020243,0.621289586583551,0.00850194907452754,1026.08335423204,195.040932622345,8,"model4","NS","exp1"
"294",1112,965.375990475278,0.997569528799017,0.0100401016960623,866.017482065919,165.16048609885,9,"model4","NS","exp1"
"295",1112,1021.28958617554,1.47536535920268,0.0103792057395295,879.143318317706,159.764448091449,10,"model4","NS","exp1"
"296",1112,919.924027400209,2.96412055898364,0.0101210468842334,627.057035192005,163.83958058595,11,"model4","NS","exp1"
"297",1112,1026.5978741654,1.72809195839626,0.0136581338540267,900.073125113623,121.409564024345,12,"model4","NS","exp1"
"298",1112,1080.74327331342,0.613645872740657,0.0118455019942917,1028.93914774437,139.987995224062,13,"model4","NS","exp1"
"299",1112,1020.34384040879,1.47155642073039,0.0090794082170599,858.267592095011,182.636140699983,14,"model4","NS","exp1"
"300",1112,1157.67224671102,0.292746270043019,0.011268117975915,1131.692196567,147.161050332265,15,"model4","NS","exp1"
"301",800,866.789919717833,1.15822254423464,0.0125364594394331,774.401590315076,132.272439807655,1,"model4","DF","exp2"
"302",800,845.442869845659,1.1951213809324,0.00914822647022781,714.803189594867,181.262245966484,2,"model4","DF","exp2"
"303",800,913.26371735708,1.03859401720341,0.0114871475498668,822.850147522204,144.355077655702,3,"model4","DF","exp2"
"304",800,869.55865065261,0.51233842960773,0.0131978899283862,830.738927773593,125.643423729197,4,"model4","DF","exp2"
"305",800,1014.84682946265,0.0936468923883158,0.0104997645711228,1005.92787782769,157.930024561133,5,"model4","DF","exp2"
"306",800,998.527781546099,-1.16652437532574,0.00796126202528902,1145.05283895788,208.287087064357,6,"model4","DF","exp2"
"307",800,861.197899565046,0.396677619181394,0.0102739266650661,822.587771995205,161.401587792322,7,"model4","DF","exp2"
"308",800,890.257223906826,1.10786977660096,0.0140847682478358,811.599928514608,117.732010028516,8,"model4","DF","exp2"
"309",800,864.382561212385,1.24998592841455,0.0130022941390412,768.246762787299,127.533499770973,9,"model4","DF","exp2"
"310",800,819.259451436239,0.614044165583043,0.00240589022402109,564.034105137288,689.236798939251,10,"model4","DF","exp2"
"311",800,888.186731372333,0.462589914164502,0.0079287634572926,829.843470578113,209.140818178697,11,"model4","DF","exp2"
"312",800,900.423692476533,0.466402730590038,0.0156340271578082,870.591153113372,106.065318926822,12,"model4","DF","exp2"
"313",800,751.12181838097,0.0645480849848576,0.00979066531318622,744.528999310961,169.368273100931,13,"model4","DF","exp2"
"314",800,837.380579759399,1.18852651473956,0.010436198536039,723.495575498964,158.891963474748,14,"model4","DF","exp2"
"315",800,953.049886024994,0.338939009353007,0.0116667633053631,923.998211581817,142.132657807608,15,"model4","DF","exp2"
"316",1200,1004.83054160105,1.15822254423464,0.0125364594394331,912.442212198291,132.272439807655,1,"model4","AF","exp2"
"317",1200,1026.0728488614,1.1951213809324,0.00914822647022781,895.433168610613,181.262245966484,2,"model4","AF","exp2"
"318",1200,942.290957617727,1.03859401720341,0.0114871475498668,851.877387782851,144.355077655702,3,"model4","AF","exp2"
"319",1200,1114.86931321033,0.51233842960773,0.0131978899283862,1076.04959033131,125.643423729197,4,"model4","AF","exp2"
"320",1200,1044.20056647899,0.0936468923883158,0.0104997645711228,1035.28161484403,157.930024561133,5,"model4","AF","exp2"
"321",1200,1279.04665013744,-1.16652437532574,0.00796126202528902,1425.57170754923,208.287087064357,6,"model4","AF","exp2"
"322",1200,1103.63958768586,0.396677619181394,0.0102739266650661,1065.02946011602,161.401587792322,7,"model4","AF","exp2"
"323",1200,880.279276690875,1.10786977660096,0.0140847682478358,801.621981298657,117.732010028516,8,"model4","AF","exp2"
"324",1200,965.770092950034,1.24998592841455,0.0130022941390412,869.634294524947,127.533499770973,9,"model4","AF","exp2"
"325",1200,1172.03933045401,0.614044165583043,0.00240589022402109,916.813984155062,689.236798939251,10,"model4","AF","exp2"
"326",1200,1096.33258387767,0.462589914164502,0.0079287634572926,1037.98932308345,209.140818178697,11,"model4","AF","exp2"
"327",1200,1080.41225734003,0.466402730590038,0.0156340271578082,1050.57971797687,106.065318926822,12,"model4","AF","exp2"
"328",1200,1276.88743336391,0.0645480849848576,0.00979066531318622,1270.2946142939,169.368273100931,13,"model4","AF","exp2"
"329",1200,1041.34685156285,1.18852651473956,0.010436198536039,927.461847302413,158.891963474748,14,"model4","AF","exp2"
"330",1200,1100.88144391174,0.338939009353007,0.0116667633053631,1071.82976946856,142.132657807608,15,"model4","AF","exp2"
"331",925,963.600266194917,0.663931072607994,0.0178494800081539,926.404164554718,92.9006377690571,1,"model4","U-shaped","exp3"
"332",925,848.583743902354,0.808055807134988,0.010253654772402,769.777130546315,161.720685298153,2,"model4","U-shaped","exp3"
"333",925,1178.222695994,0.439763426896255,0.0154325814765479,1149.72691726997,107.449818367942,3,"model4","U-shaped","exp3"
"334",925,955.732896735312,0.641798078906837,0.0109210104192162,896.965616578016,151.838338482469,4,"model4","U-shaped","exp3"
"335",925,924.78984562793,0.323149440248268,0.0076442296169321,882.51620178912,216.925466620015,5,"model4","U-shaped","exp3"
"336",925,814.81278422149,0.802312926640343,0.0165533968236599,766.344609671745,100.174489518273,6,"model4","U-shaped","exp3"
"337",925,920.190685782406,0.371830045671575,0.00934402990689265,880.39735791674,177.463909376011,7,"model4","U-shaped","exp3"
"338",925,847.129954672666,0.825895981973961,0.0143706482904801,789.658923075498,115.38992835153,8,"model4","U-shaped","exp3"
"339",925,806.119495751722,0.856448267813683,0.0130897809212616,740.690725555686,126.681117627422,9,"model4","U-shaped","exp3"
"340",925,1017.18650859968,0.546200614383958,0.0107316019073677,966.290042340622,154.518224857473,10,"model4","U-shaped","exp3"
"341",925,891.404912265268,0.848829185405179,0.00768122575475715,780.897916050571,215.880658835806,11,"model4","U-shaped","exp3"
"342",925,874.757587679659,1.10063395263905,0.00943486936979296,758.101605545674,175.755276688046,12,"model4","U-shaped","exp3"
"343",925,946.798297807995,0.875716470866825,0.0135374230041163,882.109732591369,122.492152021793,13,"model4","U-shaped","exp3"
"344",925,953.901138188441,1.02781266806526,0.00610406525825305,785.519473743488,271.659624602065,14,"model4","U-shaped","exp3"
"345",925,925.493354675722,0.692274828183405,0.0143543327102557,877.265767775162,115.521084126661,15,"model4","U-shaped","exp3"
"346",925,961.66737778601,0.663931072607994,0.0178494800081539,924.471276145811,92.9006377690571,1,"model4","I T-shaped","exp3"
"347",925,937.05132659687,0.808055807134988,0.010253654772402,858.244713240831,161.720685298153,2,"model4","I T-shaped","exp3"
"348",925,866.480051782128,0.439763426896255,0.0154325814765479,837.984273058099,107.449818367942,3,"model4","I T-shaped","exp3"
"349",925,983.716978995967,0.641798078906837,0.0109210104192162,924.94969883867,151.838338482469,4,"model4","I T-shaped","exp3"
"350",925,1037.3541071211,0.323149440248268,0.0076442296169321,995.080463282286,216.925466620015,5,"model4","I T-shaped","exp3"
"351",925,918.234328376974,0.802312926640343,0.0165533968236599,869.766153827229,100.174489518273,6,"model4","I T-shaped","exp3"
"352",925,1050.53997255423,0.371830045671575,0.00934402990689265,1010.74664468857,177.463909376011,7,"model4","I T-shaped","exp3"
"353",925,978.708196369691,0.825895981973961,0.0143706482904801,921.237164772524,115.38992835153,8,"model4","I T-shaped","exp3"
"354",925,905.311397832757,0.856448267813683,0.0130897809212616,839.882627636721,126.681117627422,9,"model4","I T-shaped","exp3"
"355",925,931.673227317768,0.546200614383958,0.0107316019073677,880.776761058713,154.518224857473,10,"model4","I T-shaped","exp3"
"356",925,909.307572994506,0.848829185405179,0.00768122575475715,798.800576779809,215.880658835806,11,"model4","I T-shaped","exp3"
"357",925,807.551470920259,1.10063395263905,0.00943486936979296,690.895488786274,175.755276688046,12,"model4","I T-shaped","exp3"
"358",925,728.725855105612,0.875716470866825,0.0135374230041163,664.037289888987,122.492152021793,13,"model4","I T-shaped","exp3"
"359",925,855.424994162119,1.02781266806526,0.00610406525825305,687.043329717165,271.659624602065,14,"model4","I T-shaped","exp3"
"360",925,930.070149471439,0.692274828183405,0.0143543327102557,881.842562570879,115.521084126661,15,"model4","I T-shaped","exp3"
"361",888.285714285714,894.538361528868,0.134160028022082,0.00860913746174589,878.954915612455,192.612568212757,1,"model5","PS","exp1"
"362",888.285714285714,1031.10555146172,0.101870774726772,0.0105191888934053,1021.42127107099,157.638397162267,2,"model5","PS","exp1"
"363",888.285714285714,888.331473162559,0.424791792348678,0.0061459015609228,819.213575952879,269.810386672472,3,"model5","PS","exp1"
"364",888.285714285714,718.578229339748,0.623213547324919,0.0108134695552492,660.945150137857,153.348383525857,4,"model5","PS","exp1"
"365",888.285714285714,881.600211307681,1.64850211643792,0.00796910061561112,674.738459153545,208.082211103614,5,"model5","PS","exp1"
"366",888.285714285714,893.891121723726,-0.543760650693926,0.00634712714601735,979.561479065649,261.256476899793,6,"model5","PS","exp1"
"367",888.285714285714,892.413820317881,-0.0283365967422831,0.00820074638005715,895.869188333064,202.204531118785,7,"model5","PS","exp1"
"368",888.285714285714,889.240298905988,0.270625890233473,0.00828440367053894,856.573386356099,200.162636026602,8,"model5","PS","exp1"
"369",888.285714285714,894.071777918304,-0.0777410537360108,0.00970614169068732,902.081248232405,170.843176356527,9,"model5","PS","exp1"
"370",888.285714285714,884.405110799684,0.52219350002457,0.0109335388547955,836.644407978791,151.664351188199,10,"model5","PS","exp1"
"371",888.285714285714,677.268747419851,0.533346829666207,0.0108918084147132,628.301045330478,152.245431930616,11,"model5","PS","exp1"
"372",888.285714285714,738.719762746991,0.5079708643299,0.0139983076403826,702.431742982052,118.459182295712,12,"model5","PS","exp1"
"373",888.285714285714,935.169090817139,0.13396025053881,0.0132855217493303,925.08591508145,124.814674793417,13,"model5","PS","exp1"
"374",888.285714285714,885.778299016811,0.636153247257017,0.00895810994342496,814.764072659393,185.109145464399,14,"model5","PS","exp1"
"375",888.285714285714,943.477241924148,0.236085588020425,0.0138981893476069,926.49045450057,119.312525907489,15,"model5","PS","exp1"
"376",1112,1113.19384503012,-0.422524309370846,0.00851900322922745,1162.79170266694,194.650481046233,1,"model5","NS","exp1"
"377",1112,1112.43456930486,-0.155432518249039,0.00617523530633535,1137.60486817421,268.528727140536,2,"model5","NS","exp1"
"378",1112,1112.21339417107,1.31277782680074,0.00581334553826692,886.391994400618,285.24505651489,3,"model5","NS","exp1"
"379",1112,1110.71860145672,2.07301068176031,0.00764879378337299,839.694079097831,216.796023473427,4,"model5","NS","exp1"
"380",1112,1111.68974451627,2.04919797958296,0.00614902157696489,778.433802260425,269.673484772844,5,"model5","NS","exp1"
"381",1112,1112.4853514959,1.10140159757198,0.00738304815882377,963.305558288723,224.599385095669,6,"model5","NS","exp1"
"382",1112,1112.83356619371,1.06152165255278,0.00757765643617311,972.747820489345,218.831256150348,7,"model5","NS","exp1"
"383",1112,1112.79859625528,0.832176549868221,0.00890519461282548,1019.35015564852,186.20907781345,8,"model5","NS","exp1"
"384",1112,1111.26804975373,2.35989136918507,0.00978163034661592,870.010581871446,169.524712940846,9,"model5","NS","exp1"
"385",1112,1111.04285595957,1.9259116511665,0.00946249885557616,907.511877455775,175.242090055985,10,"model5","NS","exp1"
"386",1112,1106.84877604985,3.93517182046285,0.00876350975261765,657.80815972744,189.219630423555,11,"model5","NS","exp1"
"387",1112,1109.90302710176,2.56485356230803,0.0114573477671386,886.042006694893,144.730535400137,12,"model5","NS","exp1"
"388",1112,1112.95987904879,0.949412129194584,0.0103633831293452,1021.34769822473,160.008373318559,13,"model5","NS","exp1"
"389",1112,1111.28583872132,2.27521432375299,0.00908157790026138,860.755110609913,182.592507030723,14,"model5","NS","exp1"
"390",1112,1113.7745517311,-0.00683316233991116,0.00925655276679246,1114.51274903976,179.140995398672,15,"model5","NS","exp1"
"391",800,799.234385497932,0.235140861683408,0.0134078743697975,781.696865739164,123.675687202055,1,"model5","DF","exp2"
"392",800,799.866340370914,1.01204868664968,0.0105291381767858,703.747487179206,157.48944013856,2,"model5","DF","exp2"
"393",800,800.211473906391,-0.258071134403962,0.0162168590502171,816.125229683932,102.25334458841,3,"model5","DF","exp2"
"394",800,799.740174625077,-0.340533355130935,0.0176841567068319,818.996583668284,93.7691349434215,4,"model5","DF","exp2"
"395",800,801.516232742653,-2.12062425879694,0.0113464335810159,988.41410189733,146.145312072154,5,"model5","DF","exp2"
"396",800,801.209726307835,-2.97219055218718,0.00871729203280485,1142.16314865531,190.22284332833,6,"model5","DF","exp2"
"397",800,799.710538099202,-0.186834781201592,0.014089165602536,812.971421424185,117.695264814337,7,"model5","DF","exp2"
"398",800,799.650333719779,-0.234302706787261,0.0143647292842338,815.961306391184,115.437474928507,8,"model5","DF","exp2"
"399",800,799.417763748455,0.139404824094009,0.013300054941369,788.936241325536,124.678287714866,9,"model5","DF","exp2"
"400",800,799.752885777327,0.634371504098785,0.00283644159963126,576.102413234105,584.615624315729,10,"model5","DF","exp2"
"401",800,799.516183122517,-0.269325127954041,0.0094344699807555,828.063110348256,175.762716929091,11,"model5","DF","exp2"
"402",800,800.492216241781,-0.970319692679342,0.0164091685255251,859.624992602142,101.054972652885,12,"model5","DF","exp2"
"403",800,799.714250943711,0.49611698275468,0.00963636593438591,748.230425388232,172.080231063704,13,"model5","DF","exp2"
"404",800,798.500684495835,1.17531306906868,0.0136752602820963,712.556209229986,121.257514840466,14,"model5","DF","exp2"
"405",800,800.563978172734,-1.58551152445846,0.0125900685244656,926.497488492986,131.709217736281,15,"model5","DF","exp2"
"406",1200,1199.17989683312,3.41370980481447,0.0120193907259714,915.163020882984,137.962739909973,1,"model5","AF","exp2"
"407",1200,1198.5297212525,2.68734761423016,0.00826093159255764,873.221663181762,200.731365224892,2,"model5","AF","exp2"
"408",1200,1200.57222116212,3.19996380929384,0.0086354994923492,830.013018173465,192.024569982625,3,"model5","AF","exp2"
"409",1200,1200.38120075469,1.43521326896634,0.0105314659436299,1064.10261649601,157.454630293566,4,"model5","AF","exp2"
"410",1200,1199.75868926824,1.83325257948462,0.0101181902390968,1018.57484747794,163.88583703399,5,"model5","AF","exp2"
"411",1200,1200.37237131086,-1.40846733693306,0.00733543946506673,1392.38095425133,226.057086899898,6,"model5","AF","exp2"
"412",1200,1200.03276056184,1.48854508105827,0.008239430352597,1019.37159621459,201.255184599124,7,"model5","AF","exp2"
"413",1200,1198.46819517065,4.81450393949494,0.0122909499979062,806.756900249177,134.914557205587,8,"model5","AF","exp2"
"414",1200,1198.55671698614,3.99114602013752,0.0121843692816318,870.993925028227,136.094699551116,9,"model5","AF","exp2"
"415",1200,1199.75921595403,0.73749427700984,0.0022674774058188,874.510428417151,731.309636139345,10,"model5","AF","exp2"
"416",1200,1199.79291436009,1.2111540141161,0.00721826749711172,1032.00278818359,229.726603685309,11,"model5","AF","exp2"
"417",1200,1199.6292225662,2.2339448829412,0.0135546397329593,1034.81887519052,122.336565875034,12,"model5","AF","exp2"
"418",1200,1200.58194614594,-0.482384134886189,0.0102349222511501,1247.71314294932,162.016675448336,13,"model5","AF","exp2"
"419",1200,1200.36830674072,2.29063116047555,0.00808509397805182,917.052965361408,205.096945206207,14,"model5","AF","exp2"
"420",1200,1201.29974203799,1.40049420429986,0.0110981791836828,1075.10839288777,149.414426381001,15,"model5","AF","exp2"
"421",925,973.351213280614,0.533165178845792,0.012823684574467,931.774615248301,129.309799143469,1,"model5","U-shaped","exp3"
"422",925,861.031589885641,0.676416527428461,0.00874083675937232,783.645803370045,189.710450183789,2,"model5","U-shaped","exp3"
"423",925,1179.81924489202,0.501913700999888,0.0126186452000579,1140.04368317026,131.410943909883,3,"model5","U-shaped","exp3"
"424",925,940.739139354894,0.583140838742322,0.00953269478314864,879.566422509584,173.951659454665,4,"model5","U-shaped","exp3"
"425",925,930.270701075263,0.492588059400052,0.00813452827939944,869.715492158291,203.850551580596,5,"model5","U-shaped","exp3"
"426",925,811.210214921661,0.647478995295864,0.0141251300155285,765.371415945364,117.395597405514,6,"model5","U-shaped","exp3"
"427",925,985.169423948217,0.500742075666608,0.00839562434135738,925.526203229071,197.510990151738,7,"model5","U-shaped","exp3"
"428",925,848.556507542271,0.724643627244981,0.0119761619001145,788.049340614438,138.460726435877,8,"model5","U-shaped","exp3"
"429",925,798.179899678444,0.665504633517596,0.0115053967827187,740.337076342078,144.126109504908,9,"model5","U-shaped","exp3"
"430",925,1010.56337338854,0.51702752104523,0.00914778720132606,954.043964960422,181.270950024193,10,"model5","U-shaped","exp3"
"431",925,891.5997463662,0.672096562993763,0.0072458226614952,798.843327337988,228.85297557936,11,"model5","U-shaped","exp3"
"432",925,842.76027902396,0.792907527856861,0.0092091415619595,756.660231313525,180.063262731592,12,"model5","U-shaped","exp3"
"433",925,923.208096374609,0.645474917929812,0.010691632586388,862.836126732518,155.095871767488,13,"model5","U-shaped","exp3"
"434",925,921.231071642165,0.661588233093973,0.00524795263079647,795.165102751443,315.97618981402,14,"model5","U-shaped","exp3"
"435",925,921.883277712077,0.569569595504654,0.0119700901488528,874.300545383262,138.530959749076,15,"model5","U-shaped","exp3"
"436",925,931.116944460322,0.107445972020121,0.0180864773566113,925.176264586535,91.683308137247,1,"model5","I T-shaped","exp3"
"437",925,924.570622651083,0.73256269014399,0.0128316016842046,867.48011219316,129.230014881522,2,"model5","I T-shaped","exp3"
"438",925,921.651208816155,1.18935225233912,0.0164956194837409,849.550112309206,100.525359368163,3,"model5","I T-shaped","exp3"
"439",925,927.933192167083,-0.00377336883024038,0.0136019658710606,928.210605657604,121.910912902051,4,"model5","I T-shaped","exp3"
"440",925,927.997375708909,-0.338987567250863,0.00784801115393616,971.191448780638,211.292777759605,5,"model5","I T-shaped","exp3"
"441",925,923.595456687929,0.877166625134363,0.0163333697976582,869.891497492679,101.523941302136,6,"model5","I T-shaped","exp3"
"442",925,932.831017182056,-1.29694017270483,0.0121481375636,1039.59142929584,136.50060084701,7,"model5","I T-shaped","exp3"
"443",925,930.698133760132,0.399577610689283,0.0158181612367159,905.437447343444,104.83064698788,8,"model5","I T-shaped","exp3"
"444",925,922.422307102305,1.23036983295327,0.0143321391361618,836.575398886846,115.699970594035,9,"model5","I T-shaped","exp3"
"445",925,926.105995709194,0.448259513211199,0.0133729518285912,892.586132708355,123.998657727777,10,"model5","I T-shaped","exp3"
"446",925,924.873612769297,0.92831275816052,0.00898355332122009,821.538916022104,184.584876085349,11,"model5","I T-shaped","exp3"
"447",925,920.411384585027,2.29059507603854,0.0107909112060514,708.140610384419,153.668957601432,12,"model5","I T-shaped","exp3"
"448",925,758.789500433134,1.2458346325035,0.0167317227177702,684.330064694318,99.1068346382757,13,"model5","I T-shaped","exp3"
"449",925,920.869166644914,1.69773621206231,0.0118824351475297,777.991365000421,139.552882554404,14,"model5","I T-shaped","exp3"
"450",925,925.351826066534,0.7450293737711,0.0147288492848132,874.768826718493,112.583681490537,15,"model5","I T-shaped","exp3"
